,created_date,city_mapped,first_platform_c,first_utm_medium_c,first_utm_source_c,total_leads_droppped,referred_lead,1_on_1_industry_mentorship,call_us_button_clicked,career_assistance,career_coach,career_impact,careers,chat_clicked,companies,download_button_clicked,download_syllabus,emi_partner_click,emi_plans_clicked,fee_component_click,hiring_partners,homepage_upgrad_support_number_clicked,industry_projects_case_studies,live_chat_button_clicked,payment_amount_toggle_mover,placement_support,placement_support_banner_tab_clicked,program_structure,programme_curriculum,programme_faculty,request_callback_on_instant_customer_support_cta_clicked,shorts_entry_click,social_referral_click,specialisation_tab_clicked,specializations,specilization_click,syllabus,syllabus_expand,syllabus_submodule_expand,tab_career_assistance,tab_job_opportunities,tab_student_support,view_programs_page,whatsapp_chat_click
7046,2021-08-09 15:25:22,,Level4,Level30,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7047,2022-01-22 10:55:24,kanpur,Level10,Level64,Level35,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7048,2022-02-03 15:31:04,ncr,Level0,Level76,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7049,2021-10-20 04:46:45,hyderabad,Level0,Level56,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,2021-11-14 13:50:28,pune,Level0,Level76,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7051,2021-09-24 04:59:35,howrah,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7052,2021-09-17 12:42:41,pune,Level0,Level40,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7053,2021-08-24 16:05:08,agra,Level7,Level23,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7054,2021-11-29 16:33:23,chennai,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7055,2021-11-02 18:02:24,aizawl,Level11,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056,2021-09-20 18:19:42,patiala,Level7,Level14,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7057,2021-09-05 12:34:32,ahmedabad,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7058,2021-11-10 13:49:46,hyderabad,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7059,2021-09-16 12:38:56,patna,Level10,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7060,2021-09-04 00:55:53,lucknow,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7061,2021-09-06 16:20:42,hyderabad,Level10,Level18,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7062,2022-02-02 06:35:17,mumbai,Level10,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7063,2022-01-12 10:52:19,hyderabad,Level24,Level63,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7064,2021-07-27 18:45:42,pune,Level3,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7065,2021-09-28 05:24:48,mumbai,Level2,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7066,2021-08-17 07:00:56,mumbai,Level2,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7067,2021-07-04 15:46:53,bareilly,Level6,Level8,Level23,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7068,2021-07-26 08:59:13,mumbai,Level2,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7069,2021-07-26 02:46:42,lucknow,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7070,2021-08-07 17:39:03,kolkata,Level4,Level5,Level4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071,2022-01-03 16:13:35,ncr,Level1,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7072,2021-07-24 05:21:59,,Level4,Level45,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7073,2021-07-22 04:46:15,pune,Level10,Level0,Level0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7074,2021-12-19 18:12:00,nan,Level10,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7075,2021-12-30 06:06:37,kolhapur,Level2,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7076,2021-12-08 09:28:50,nagpur,Level2,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7077,2021-12-27 14:19:24,ranchi,Level4,Level207,Level3,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7078,2022-01-09 16:28:44,nan,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7079,2021-10-16 06:05:20,patna,Level11,Level21,Level13,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7080,2021-07-13 14:21:16,bhopal,Level10,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7081,2021-11-27 06:03:28,patna,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7082,2022-02-02 01:31:51,ncr,Level2,Level38,Level19,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7083,2021-11-15 07:31:34,pune,Level1,Level21,Level22,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7084,2021-10-29 17:41:59,,Level1,Level58,Level4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7085,2021-10-20 15:37:19,ncr,Level1,Level61,Level34,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7086,2021-10-27 15:19:14,ncr,Level1,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7087,2021-09-28 08:16:43,mumbai,Level25,Level8,Level24,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7088,2022-01-03 05:04:59,ncr,Level1,Level21,Level22,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7089,2022-02-08 11:40:20,bengaluru,Level24,Level63,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7090,2022-01-25 13:42:13,najibabad,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7091,2021-09-03 15:45:12,bengaluru,Level21,Level51,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7092,2021-11-24 07:29:19,agra,Level1,Level21,Level22,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7093,2021-08-04 05:17:46,ncr,Level0,Level11,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7094,2022-01-14 14:51:42,raipur,Level0,Level18,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7095,2021-07-14 12:48:18,vijayawada,Level0,Level8,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7096,2021-09-20 03:55:16,ncr,Level5,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7097,2021-08-26 10:25:18,lucknow,Level21,Level51,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7098,2021-11-26 14:54:54,madurai,Level11,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7099,2022-02-04 12:48:49,mumbai,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,2021-08-15 11:42:11,kolkata,Level10,Level18,Level9,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7101,2021-12-10 06:26:42,mysuru,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7102,2021-11-28 08:39:03,ncr,Level3,Level124,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7103,2021-10-22 12:15:46,ncr,Level1,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7104,2021-11-27 12:56:08,kallakurichi,Level7,Level22,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7105,2021-07-06 07:24:14,lucknow,Level3,Level54,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7106,2021-11-27 13:16:15,nan,Level0,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7107,2021-12-15 18:07:22,jaipur,Level3,Level143,Level21,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7108,2021-10-18 15:55:23,kolkata,Level0,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7109,2021-09-05 13:36:39,lucknow,Level21,Level51,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7110,2021-09-07 07:30:10,erode,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7111,2021-12-30 17:31:36,muzaffarpur,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7112,2021-08-09 14:03:12,pune,Level8,Level8,Level24,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113,2021-09-05 09:31:48,chandigarh,Level0,Level41,Level20,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7114,2021-11-18 09:49:23,ernakulam,Level10,Level4,Level2,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7115,2021-12-03 11:04:55,ncr,Level24,Level285,Level97,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116,2021-08-08 15:18:15,calcutta,Level6,Level8,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7117,2022-01-30 19:08:34,mohali,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7118,2021-11-21 09:10:29,bhopal,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7119,2021-10-09 08:02:56,amalapuram,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7120,2021-10-26 15:54:16,ncr,Level1,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7121,2021-08-23 15:21:13,chennai,Level4,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7122,2021-12-22 16:06:21,,Level1,Level34,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7123,2021-11-27 05:44:40,mysuru,Level0,Level46,Level25,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7124,2021-09-12 03:31:19,meerut,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7125,2022-02-05 12:46:03,ncr,Level2,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7126,2021-09-15 14:40:14,chennai,Level1,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7127,2021-07-26 16:33:23,ambala,Level4,Level45,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7128,2021-12-20 13:44:25,nagpur,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7129,2022-01-31 07:55:25,puducherry,Level9,Level82,Level72,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7130,2021-10-26 07:51:00,haryana,Level1,Level15,Level10,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7131,2021-09-11 18:29:57,nadiad,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7132,2021-09-14 11:15:18,edappal,Level0,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7133,2021-08-01 12:15:30,chennai,Level11,Level92,Level16,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7134,2022-01-10 06:36:23,ahmedabad,Level0,Level41,Level20,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7135,2022-01-02 03:07:40,ncr,Level0,Level8,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7136,2021-12-01 18:15:30,,Level1,Level68,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7137,2021-07-11 05:53:57,prayagraj,Level3,Level60,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7138,2021-07-01 06:52:05,jaipur,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7139,2021-12-12 13:28:31,mumbai,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7140,2022-02-07 03:59:19,coimbatore,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141,2021-11-17 16:06:22,ncr,Level1,Level190,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7142,2021-08-24 15:42:40,,Level4,Level30,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7143,2021-09-27 14:30:21,chennai,Level4,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7144,2021-12-30 13:43:41,dharwad,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7145,2021-12-21 10:54:20,ncr,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7146,2021-11-24 06:22:46,agra,Level1,Level21,Level22,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7147,2021-08-04 17:14:52,mohali,Level7,Level141,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7148,2022-01-22 07:27:24,nan,Level0,Level64,Level35,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7149,2021-08-30 07:48:02,khamtarai,Level2,Level8,Level7,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,2021-08-16 05:39:12,lucknow,Level3,Level54,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151,2021-12-10 07:48:57,nan,Level2,Level8,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7152,2021-10-01 18:04:33,bhubaneswar,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7153,2021-09-21 11:31:57,bhubaneswar,Level11,Level21,Level13,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7154,2022-01-01 09:06:41,kolkata,Level0,Level18,Level9,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7155,2021-10-11 11:12:09,ncr,Level2,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7156,2021-12-29 02:52:05,kohima,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7157,2021-08-28 16:02:55,chennai,Level4,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7158,2021-11-13 06:35:58,ncr,Level2,Level8,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7159,2021-09-15 03:20:28,bhadrakh,Level0,Level9,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7160,2022-01-06 06:57:27,mumbai,Level10,Level41,Level20,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7161,2021-10-22 11:46:26,ncr,Level1,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7162,2021-12-15 11:21:06,ncr,Level7,Level14,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7163,2021-09-03 15:30:54,,Level1,Level120,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7164,2022-01-16 08:20:01,hyderabad,Level1,Level158,Level18,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7165,2021-12-02 21:17:41,ncr,Level1,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7166,2022-01-14 11:26:34,,Level4,Level114,Level53,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7167,2021-07-15 10:33:51,chennai,Level3,Level93,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7168,2021-10-06 08:06:03,hyderabad,Level24,Level151,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7169,2022-01-23 18:02:57,nan,Level2,Level38,Level19,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7170,2021-08-08 08:57:49,mumbai,Level21,Level51,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7171,2021-11-30 02:56:39,chennai,Level1,Level55,Level1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7172,2021-11-03 13:50:38,ncr,Level2,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7173,2021-08-03 16:13:50,,Level11,Level6,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7174,2021-09-15 06:57:36,sonipat,Level0,Level65,Level39,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175,2021-07-04 20:37:47,bhubaneswar,Level6,Level8,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176,2021-11-27 17:39:48,aligarh,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7177,2022-01-11 09:43:42,nan,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7178,2021-08-26 06:35:00,patna,Level0,Level129,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7179,2021-08-26 17:25:05,bengaluru,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7180,2021-08-30 03:03:36,pune,Level0,Level4,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7181,2021-12-25 12:19:09,tiruvallur,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7182,2022-02-07 07:57:29,ncr,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7183,2022-02-14 05:12:28,,Level11,Level8,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7184,2021-08-25 03:58:34,hubli,Level0,Level6,Level23,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7185,2021-07-11 10:08:25,pawapuri,Level0,Level6,Level23,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7186,2021-11-13 15:23:51,madhya pradesh,Level1,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7187,2021-09-21 04:50:28,jaipur,Level21,Level51,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7188,2021-09-11 20:26:01,bhiwandi,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7189,2021-12-01 16:31:39,kozhikode,Level2,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7190,2021-12-01 03:01:45,varanasi,Level0,Level9,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7191,2022-01-17 19:46:42,pune,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7192,2021-09-18 22:04:21,madurai,Level0,Level8,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7193,2021-07-04 18:14:26,hyderabad,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7194,2021-12-09 04:56:56,hisar,Level0,Level153,Level62,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7195,2021-12-17 10:05:52,indore,Level10,Level109,Level1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7196,2021-12-22 07:24:24,bengaluru,Level15,Level26,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7197,2021-07-26 14:22:34,coimbatore,Level0,Level171,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7198,2021-09-29 14:40:11,amritsar,Level6,Level343,Level34,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7199,2021-12-14 09:12:15,ncr,Level21,Level51,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,2021-11-16 13:37:37,faizabad,Level1,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7201,2021-08-23 16:41:08,bareilly,Level25,Level6,Level24,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7202,2022-01-03 15:52:11,moradabad,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7203,2021-11-23 14:52:00,bhoiwada,Level1,Level36,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7204,2021-10-18 01:54:11,ahmedabad,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7205,2022-01-01 08:08:18,ncr,Level3,Level42,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7206,2021-08-24 16:22:42,jharkhand,Level4,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7207,2021-07-22 18:02:38,ncr,Level4,Level15,Level4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7208,2021-12-31 06:07:40,chennai,Level10,Level40,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7209,2021-08-18 12:50:26,pune,Level0,Level11,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7210,2022-01-22 14:18:18,,Level1,Level114,Level41,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7211,2021-07-12 15:35:16,hyderabad,Level0,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7212,2021-09-23 15:14:04,chennai,Level5,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7213,2021-07-15 14:29:28,ncr,Level0,Level40,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7214,2021-12-11 17:49:02,,Level2,Level248,Level80,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7215,2022-02-02 07:59:18,ncr,Level11,Level31,Level16,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7216,2022-01-13 17:07:11,ncr,Level0,Level71,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7217,2021-08-17 15:07:11,,Level4,Level30,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7218,2022-02-03 03:11:56,mumbai,Level2,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7219,2021-09-11 15:39:08,rohini,Level1,Level87,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7220,2021-10-03 16:50:30,punjab,Level4,Level15,Level10,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7221,2021-08-08 09:17:06,riyadh,Level9,Level6,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
